 lorenz attractor:
  5.200024128  -9.732129097 -11.402438164 26.365816116
  5.210024357  -9.893059731 -11.428638458 26.778738022
  5.220024586  -10.039266586 -11.415312767 27.198827744
  5.230024815  -10.168304443 -11.361048698 27.620079041
  5.240025043  -10.277866364 -11.265259743 28.036127090
  5.250025272  -10.365850449 -11.128276825 28.440408707
  5.260025501  -10.430434227 -10.951404572 28.826349258
  5.270025730  -10.470141411 -10.736930847 29.187564850
  5.280025959  -10.483901024 -10.488094330 29.518077850
  5.290026188  -10.471097946 -10.208999634 29.812505722
  5.300026417  -10.431604385 -9.904490471 30.066246033
  5.310026646  -10.365798950 -9.579979897 30.275613785
  5.320026875  -10.274561882 -9.241259575 30.437940598
  5.330027103  -10.159253120 -8.894289017 30.551622391
  5.340027332  -10.021673203 -8.544988632 30.616119385
  5.350027561  -9.864006996 -8.199044228 30.631908417
  5.360027790  -9.688755035 -7.861737251 30.600387573
  5.370028019  -9.498660088 -7.537808895 30.523761749
  5.380028248  -9.296624184 -7.231362343 30.404890060
  5.390028477  -9.085630417 -6.945805550 30.247144699
  5.400028706  -8.868665695 -6.683832169 30.054248810
  5.410028934  -8.648654938 -6.447438240 29.830142975
  5.420029163  -8.428401947 -6.237963676 29.578853607
  5.430029392  -8.210537910 -6.056158066 29.304389954
  5.440029621  -7.997488976 -5.902256966 29.010656357
  5.450029850  -7.791449547 -5.776066780 28.701389313
  5.460030079  -7.594367981 -5.677052021 28.380119324
  5.470030308  -7.407940865 -5.604416370 28.050142288
  5.480030537  -7.233618259 -5.557179451 27.714508057
  5.490030766  -7.072610378 -5.534244061 27.376028061
  5.500030994  -6.925905228 -5.534452915 27.037281036
  5.510031223  -6.794283867 -5.556635380 26.700637817
  5.520031452  -6.678342819 -5.599643230 26.368276596
  5.530031681  -6.578515053 -5.662377357 26.042209625
  5.540031910  -6.495090485 -5.743805885 25.724308014
  5.550032139  -6.428236961 -5.842972755 25.416324615
  5.560032368  -6.378019333 -5.959001541 25.119918823
  5.570032597  -6.344417572 -6.091091156 24.836681366
  5.580032825  -6.327340603 -6.238508224 24.568145752
  5.590033054  -6.326639652 -6.400575161 24.315814972
  5.600033283  -6.342117310 -6.576652050 24.081169128
  5.610033512  -6.373536587 -6.766118050 23.865682602
  5.620033741  -6.420623779 -6.968349934 23.670829773
  5.630033970  -6.483071327 -7.182696342 23.498092651
  5.640034199  -6.560537338 -7.408451557 23.348966599
  5.650034428  -6.652641773 -7.644826412 23.224952698
  5.660034657  -6.758960247 -7.890919209 23.127555847
  5.670034885  -6.879017353 -8.145684242 23.058277130
  5.680035114  -7.012274742 -8.407899857 23.018590927
  5.690035343  -7.158120632 -8.676138878 23.009929657
  5.700035572  -7.315854073 -8.948739052 23.033647537
  5.710035801  -7.484670162 -9.223772049 23.090990067
  5.720036030  -7.663643837 -9.499025345 23.183042526
  5.730036259  -7.851713181 -9.771983147 23.310684204
  5.740036488  -8.047662735 -10.039816856 23.474523544
  5.750036716  -8.250106812 -10.299388885 23.674827576
  5.760036945  -8.457480431 -10.547268867 23.911451340
  5.770037174  -8.668025970 -10.779764175 24.183761597
  5.780037403  -8.879791260 -10.992974281 24.490558624
  5.790037632  -9.090628624 -11.182860374 24.829999924
  5.800037861  -9.298208237 -11.345342636 25.199539185
  5.810038090  -9.500032425 -11.476414680 25.595878601
  5.820038319  -9.693470001 -11.572282791 26.014944077
  5.830038548  -9.875792503 -11.629515648 26.451885223
  5.840038776  -10.044225693 -11.645208359 26.901121140
  5.850039005  -10.196015358 -11.617143631 27.356412888
  5.860039234  -10.328495026 -11.543946266 27.810987473
  5.870039463  -10.439167023 -11.425211906 28.257699966
  5.880039692  -10.525783539 -11.261606216 28.689233780
  5.890039921  -10.586428642 -11.054916382 29.098320007
  5.900040150  -10.619593620 -10.808050156 29.477983475
  5.910040379  -10.624244690 -10.524977684 29.821784973
  5.920040607  -10.599874496 -10.210614204 30.124042511
  5.930040836  -10.546531677 -9.870652199 30.380027771
  5.940041065  -10.464837074 -9.511352539 30.586109161
  5.950041294  -10.355968475 -9.139307976 30.739847183
  5.960041523  -10.221629143 -8.761196136 30.840023041
  5.970041752  -10.063992500 -8.383540154 30.886610031
  5.980041981  -9.885632515 -8.012492180 30.880695343
  5.990042210  -9.689438820 -7.653652191 30.824344635
  6.000042439  -9.478528976 -7.311932087 30.720451355
  6.010042667  -9.256153107 -6.991466045 30.572557449
  6.020042896  -9.025606155 -6.695570469 30.384674072
  6.030043125  -8.790143013 -6.426746368 30.161108017
  6.040043354  -8.552908897 -6.186718464 29.906305313
  6.050043583  -8.316875458 -5.976503849 29.624721527
  6.060043812  -8.084795952 -5.796498299 29.320709229
  6.070044041  -7.859170437 -5.646574974 28.998437881
  6.080044270  -7.642227173 -5.526185989 28.661838531
  6.090044498  -7.435911179 -5.434461117 28.314571381
  6.100044727  -7.241886616 -5.370301247 27.960006714
  6.110044956  -7.061545849 -5.332459927 27.601232529
  6.120045185  -6.896024227 -5.319612503 27.241058350
  6.130045414  -6.746222019 -5.330416203 26.882043839
  6.140045643  -6.612826347 -5.363554001 26.526519775
  6.150045872  -6.496335506 -5.417768955 26.176614761
  6.160046101  -6.397085667 -5.491888046 25.834291458
  6.170046329  -6.315273285 -5.584834576 25.501369476
  6.180046558  -6.250978947 -5.695635796 25.179555893
  6.190046787  -6.204188824 -5.823419571 24.870471954
  6.200047016  -6.174812317 -5.967408657 24.575675964
  6.210047245  -6.162697792 -6.126908302 24.296684265
  6.220047474  -6.167645454 -6.301289558 24.034994125
  6.230047703  -6.189418316 -6.489970207 23.792091370
  6.240047932  -6.227747917 -6.692390919 23.569471359
  6.250048161  -6.282339096 -6.907991409 23.368646622
  6.260048389  -6.352869987 -7.136180401 23.191154480
  6.270048618  -6.438991547 -7.376307011 23.038555145
  6.280048847  -6.540321827 -7.627628326 22.912437439
  6.290049076  -6.656439304 -7.889275551 22.814409256
  6.300049305  -6.786872864 -8.160219193 22.746088028
  6.310049534  -6.931089401 -8.439233780 22.709081650
  6.320049763  -7.088479519 -8.724861145 22.704967499
  6.330049992  -7.258340359 -9.015376091 22.735256195
  6.340050220  -7.439857483 -9.308753967 22.801353455
  6.350050449  -7.632086754 -9.602643967 22.904508591
  6.360050678  -7.833932877 -9.894346237 23.045757294
  6.370050907  -8.044130325 -10.180801392 23.225847244
  6.380051136  -8.261225700 -10.458586693 23.445165634
  6.390051365  -8.483559608 -10.723936081 23.703647614
  6.400051594  -8.709257126 -10.972772598 24.000688553
  6.410051823  -8.936220169 -11.200765610 24.335052490
  6.420052052  -9.162126541 -11.403410912 24.704782486
  6.430052280  -9.384442329 -11.576143265 25.107128143
  6.440052509  -9.600440025 -11.714466095 25.538480759
  6.450052738  -9.807230949 -11.814115524 25.994346619
  6.460052967  -10.001812935 -11.871235847 26.469341278
  6.470053196  -10.181127548 -11.882572174 26.957242966
  6.480053425  -10.342131615 -11.845662117 27.451076508
  6.490053654  -10.481883049 -11.759015083 27.943260193
  6.500053883  -10.597628593 -11.622265816 28.425796509
  6.510054111  -10.686902046 -11.436287880 28.890508652
  6.520054340  -10.747617722 -11.203246117 29.329305649
  6.530054569  -10.778157234 -10.926592827 29.734472275
  6.540054798  -10.777448654 -10.610985756 30.098945618
  6.550055027  -10.745018005 -10.262140274 30.416576385
  6.560055256  -10.681030273 -9.886623383 30.682352066
  6.570055485  -10.586293221 -9.491594315 30.892547607
  6.580055714  -10.462240219 -9.084522247 31.044822693
  6.590055943  -10.310887337 -8.672894478 31.138237000
  6.600056171  -10.134762764 -8.263938904 31.173196793
  6.610056400  -9.936822891 -7.864379406 31.151332855
  6.620056629  -9.720351219 -7.480238438 31.075344086
  6.630056858  -9.488853455 -7.116694450 30.948795319
  6.640057087  -9.245949745 -6.778001308 30.775901794
  6.650057316  -8.995272636 -6.467459202 30.561325073
  6.660057545  -8.740376472 -6.187440395 30.309972763
  6.670057774  -8.484659195 -5.939450741 30.026821136
  6.680058002  -8.231296539 -5.724224567 29.716777802
  6.690058231  -7.983197212 -5.541834831 29.384569168
  6.700058460  -7.742970467 -5.391813278 29.034658432
  6.710058689  -7.512908936 -5.273271084 28.671195984
  6.720058918  -7.294985294 -5.185011387 28.297996521
  6.730059147  -7.090858459 -5.125634193 27.918531418
  6.740059376  -6.901888371 -5.093624592 27.535942078
  6.750059605  -6.729157925 -5.087427139 27.153060913
  6.760059834  -6.573499203 -5.105506420 26.772438049
  6.770060062  -6.435521603 -5.146391392 26.396377563
  6.780060291  -6.315640926 -5.208709240 26.026971817
  6.790060520  -6.214108467 -5.291204929 25.666137695
  6.800060749  -6.131038666 -5.392751694 25.315649033
  6.810060978  -6.066433907 -5.512354374 24.977170944
  6.820061207  -6.020208836 -5.649143696 24.652284622
  6.830061436  -5.992209911 -5.802367210 24.342515945
  6.840061665  -5.982232094 -5.971372128 24.049360275
  6.850061893  -5.990031719 -6.155587196 23.774303436
  6.860062122  -6.015337944 -6.354499340 23.518835068
  6.870062351  -6.057858944 -6.567628860 23.284467697
  6.880062580  -6.117286205 -6.794499397 23.072746277
  6.890062809  -6.193295002 -7.034609795 22.885255814
  6.900063038  -6.285541058 -7.287397861 22.723627090
  6.910063267  -6.393656254 -7.552206993 22.589536667
  6.920063496  -6.517238617 -7.828248978 22.484703064
  6.930063725  -6.655842781 -8.114563942 22.410873413
  6.940063953  -6.808964252 -8.409979820 22.369813919
  6.950064182  -6.976023674 -8.713070869 22.363277435
  6.960064411  -7.156347275 -9.022119522 22.392972946
  6.970064640  -7.349147320 -9.335073471 22.460525513
  6.980064869  -7.553497791 -9.649515152 22.567419052
  6.990065098  -7.768311977 -9.962628365 22.714933395
  7.000065327  -7.992318630 -10.271181107 22.904066086
  7.010065556  -8.224039078 -10.571519852 23.135442734
  7.020065784  -8.461767197 -10.859576225 23.409221649
  7.030066013  -8.703552246 -11.130902290 23.724987030
  7.040066242  -8.947189331 -11.380724907 24.081638336
  7.050066471  -9.190214157 -11.604031563 24.477285385
  7.060066700  -9.429911613 -11.795689583 24.909151077
  7.070066929  -9.663335800 -11.950593948 25.373491287
  7.080067158  -9.887340546 -12.063850403 25.865547180
  7.090067387  -10.098628998 -12.130980492 26.379533768
  7.100067616  -10.293819427 -12.148147583 26.908674240
  7.110067844  -10.469523430 -12.112385750 27.445301056
  7.120068073  -10.622443199 -12.021816254 27.981008530
  7.130068302  -10.749473572 -11.875839233 28.506874084
  7.140068531  -10.847816467 -11.675273895 29.013723373
  7.150068760  -10.915088654 -11.422436714 29.492452621
  7.160068989  -10.949430466 -11.121137619 29.934356689
  7.170069218  -10.949591637 -10.776592255 30.331472397
  7.180069447  -10.915003777 -10.395252228 30.676883698
  7.190069675  -10.845820427 -9.984557152 30.964984894
  7.200069904  -10.742929459 -9.552627563 31.191667557
  7.210070133  -10.607930183 -9.107927322 31.354425430
  7.220070362  -10.443083763 -8.658914566 31.452367783
  7.230070591  -10.251231194 -8.213714600 31.486150742
  7.240070820  -10.035691261 -7.779832363 31.457822800
  7.250071049  -9.800144196 -7.363925457 31.370630264
  7.260071278  -9.548504829 -6.971644402 31.228769302
  7.270071507  -9.284802437 -6.607548237 31.037130356
  7.280071735  -9.013059616 -6.275085926 30.801055908
  7.290071964  -8.737191200 -5.976636887 30.526102066
  7.300072193  -8.460914612 -5.713597298 30.217845917
  7.310072422  -8.187680244 -5.486498833 29.881721497
  7.320072651  -7.920621395 -5.295147419 29.522905350
  7.330072880  -7.662522793 -5.138766766 29.146230698
  7.340073109  -7.415804863 -5.016141415 28.756139755
  7.350073338  -7.182525158 -4.925748348 28.356666565
  7.360073566  -6.964387417 -4.865873814 27.951442719
  7.370073795  -6.762764931 -4.834713936 27.543710709
  7.380074024  -6.578725815 -4.830456257 27.136362076
  7.390074253  -6.413065910 -4.851343155 26.731973648
  7.400074482  -6.266342640 -4.895720005 26.332847595
  7.410074711  -6.138909340 -4.962066174 25.941059113
  7.420074940  -6.030948162 -5.049015999 25.558490753
  7.430075169  -5.942502499 -5.155366898 25.186876297
  7.440075397  -5.873505592 -5.280079842 24.827838898
  7.450075626  -5.823805809 -5.422271252 24.482915878
  7.460075855  -5.793190479 -5.581199646 24.153596878
  7.470076084  -5.781402111 -5.756248474 23.841344833
  7.480076313  -5.788156033 -5.946904182 23.547618866
  7.490076542  -5.813149452 -6.152730465 23.273899078
  7.500076771  -5.856070042 -6.373340607 23.021696091
  7.510077000  -5.916600704 -6.608366966 22.792568207
  7.520077229  -5.994419575 -6.857428551 22.588134766
  7.530077457  -6.089197159 -7.120094776 22.410079956
  7.540077686  -6.200591564 -7.395847321 22.260156631
  7.550077915  -6.328238010 -7.684040070 22.140184402
  7.560078144  -6.471738338 -7.983855724 22.052043915
  7.570078373  -6.630644321 -8.294260979 21.997659683
  7.580078602  -6.804440498 -8.613959312 21.978982925
  7.590078831  -6.992522717 -8.941345215 21.997955322
  7.600079060  -7.194174767 -9.274454117 22.056474686
  7.610079288  -7.408543587 -9.610920906 22.156333923
  7.620079517  -7.634610653 -9.947937012 22.299158096
  7.630079746  -7.871164322 -10.282221794 22.486320496
  7.640079975  -8.116773605 -10.610002518 22.718849182
  7.650080204  -8.369758606 -10.927009583 22.997316360
  7.660080433  -8.628170013 -11.228499413 23.321720123
  7.670080662  -8.889769554 -11.509299278 23.691354752
  7.680080891  -9.152021408 -11.763885498 24.104677200
  7.690081120  -9.412091255 -11.986504555 24.559183121
  7.700081348  -9.666859627 -12.171324730 25.051301956
  7.710081577  -9.912950516 -12.312635422 25.576309204
  7.720081806  -10.146777153 -12.405076981 26.128288269
  7.730082035  -10.364608765 -12.443901062 26.700141907
  7.740082264  -10.562655449 -12.425245285 27.283672333
  7.750082493  -10.737172127 -12.346405029 27.869728088
  7.760082722  -10.884575844 -12.206076622 28.448436737
  7.770082951  -11.001574516 -12.004556656 29.009502411
  7.780083179  -11.085302353 -11.743866920 29.542560577
  7.790083408  -11.133443832 -11.427788734 30.037580490
  7.800083637  -11.144350052 -11.061792374 30.485267639
  7.810083866  -11.117127419 -10.652863503 30.877449036
  7.820084095  -11.051701546 -10.209226608 31.207405090
  7.830084324  -10.948838234 -9.739995956 31.470119476
  7.840084553  -10.810131073 -9.254772186 31.662429810
  7.850084782  -10.637948990 -8.763223648 31.783060074
  7.860085011  -10.435346603 -8.274683952 31.832557678
  7.870085239  -10.205949783 -7.797795296 31.813121796
  7.880085468  -9.953818321 -7.340227127 31.728364944
  7.890085697  -9.683300972 -6.908475876 31.583023071
  7.900085926  -9.398890495 -6.507755280 31.382648468
  7.910086155  -9.105082512 -6.141972065 31.133308411
  7.920086384  -8.806251526 -5.813774109 30.841304779
  7.930086613  -8.506548882 -5.524654388 30.512939453
  7.940086842  -8.209817886 -5.275098324 30.154323578
  7.950087070  -7.919538498 -5.064749241 29.771234512
  7.960087299  -7.638787270 -4.892584324 29.369024277
  7.970087528  -7.370223045 -4.757085800 28.952568054
  7.980087757  -7.116086006 -4.656397820 28.526248932
  7.990087986  -6.878214836 -4.588465214 28.093963623
  8.000087738  -6.658071041 -4.551149368 27.659152985
  8.010087967  -6.456772804 -4.542324543 27.224845886
  8.020088196  -6.275131702 -4.559948444 26.793706894
  8.030088425  -6.113694191 -4.602116585 26.368083954
  8.040088654  -5.972781658 -4.667097569 25.950061798
  8.050088882  -5.852530003 -4.753354073 25.541517258
  8.060089111  -5.752925873 -4.859550953 25.144153595
  8.070089340  -5.673840046 -4.984554291 24.759553909
  8.080089569  -5.615058422 -5.127422333 24.389207840
  8.090089798  -5.576306820 -5.287390709 24.034553528
  8.100090027  -5.557272434 -5.463852406 23.697002411
  8.110090256  -5.557621956 -5.656333923 23.377967834
  8.120090485  -5.577014923 -5.864468098 23.078884125
  8.130090714  -5.615113258 -6.087965012 22.801231384
  8.140090942  -5.671586037 -6.326581001 22.546546936
  8.150091171  -5.746112347 -6.580082417 22.316444397
  8.160091400  -5.838378429 -6.848211288 22.112621307
  8.170091629  -5.948074818 -7.130642891 21.936868668
  8.180091858  -6.074885368 -7.426945686 21.791072845
  8.190092087  -6.218476772 -7.736534119 21.677211761
  8.200092316  -6.378482819 -8.058621407 21.597351074
  8.210092545  -6.554486275 -8.392167091 21.553627014
  8.220092773  -6.745996475 -8.735822678 21.548219681
  8.230093002  -6.952424049 -9.087878227 21.583320618
  8.240093231  -7.173053741 -9.446203232 21.661085129
  8.250093460  -7.407014370 -9.808197021 21.783565521
  8.260093689  -7.653244972 -10.170739174 21.952636719
  8.270093918  -7.910462379 -10.530151367 22.169898987
  8.280094147  -8.177126884 -10.882173538 22.436563492
  8.290094376  -8.451412201 -11.221958160 22.753320694
  8.300094604  -8.731174469 -11.544095039 23.120193481
  8.310094833  -9.013933182 -11.842666626 23.536386490
  8.320095062  -9.296858788 -12.111345291 24.000122070
  8.330095291  -9.576772690 -12.343538284 24.508489609
  8.340095520  -9.850162506 -12.532577515 25.057317734
  8.350095749  -10.113218307 -12.671964645 25.641073227
  8.360095978  -10.361891747 -12.755657196 26.252822876
  8.370096207  -10.591973305 -12.778385162 26.884256363
  8.380096436  -10.799201965 -12.735987663 27.525793076
  8.390096664  -10.979389191 -12.625736237 28.166790009
  8.400096893  -11.128563881 -12.446624756 28.795833588
  8.410097122  -11.243127823 -12.199585915 29.401124954
  8.420097351  -11.320014954 -11.887615204 29.970928192
  8.430097580  -11.356837273 -11.515773773 30.494066238
  8.440097809  -11.352016449 -11.091054916 30.960399628
  8.450098038  -11.304876328 -10.622126579 31.361280441
  8.460098267  -11.215704918 -10.118953705 31.689910889
  8.470098495  -11.085762024 -9.592338562 31.941602707
  8.480098724  -10.917243004 -9.053416252 32.113887787
  8.490098953  -10.713196754 -8.513146400 32.206497192
  8.500099182  -10.477402687 -7.981850624 32.221206665
  8.510099411  -10.214221001 -7.468824387 32.161586761
  8.520099640  -9.928420067 -6.982048035 32.032657623
  8.530099869  -9.625004768 -6.528013706 31.840526581
  8.540100098  -9.309043884 -6.111657619 31.592008591
  8.550100327  -8.985517502 -5.736391544 31.294275284
  8.560100555  -8.659181595 -5.404214382 30.954551697
  8.570100784  -8.334465981 -5.115877151 30.579864502
  8.580101013  -8.015391350 -4.871084213 30.176858902
  8.590101242  -7.705522537 -4.668705463 29.751674652
  8.600101471  -7.407941818 -4.506988049 29.309875488
  8.610101700  -7.125246048 -4.383752823 28.856426239
  8.620101929  -6.859560966 -4.296564579 28.395696640
  8.630102158  -6.612570763 -4.242879868 27.931505203
  8.640102386  -6.385555267 -4.220163822 27.467161179
  8.650102615  -6.179434299 -4.225982189 27.005531311
  8.660102844  -5.994815826 -4.258065701 26.549100876
  8.670103073  -5.832044601 -4.314354897 26.100038528
  8.680103302  -5.691246986 -4.393027782 25.660251617
  8.690103531  -5.572377682 -4.492509842 25.231445312
  8.700103760  -5.475257874 -4.611474991 24.815170288
  8.710103989  -5.399611473 -4.748836517 24.412870407
  8.720104218  -5.345098019 -4.903729916 24.025918961
  8.730104446  -5.311336994 -5.075493336 23.655651093
  8.740104675  -5.297931194 -5.263641357 23.303398132
  8.750104904  -5.304482937 -5.467837334 22.970510483
  8.760105133  -5.330606937 -5.687864304 22.658384323
  8.770105362  -5.375939369 -5.923591137 22.368482590
  8.780105591  -5.440141678 -6.174938679 22.102346420
  8.790105820  -5.522902012 -6.441842556 21.861619949
  8.800106049  -5.623931408 -6.724214554 21.648056030
  8.810106277  -5.742957592 -7.021899700 21.463527679
  8.820106506  -5.879715443 -7.334631443 21.310037613
  8.830106735  -6.033932686 -7.661980152 21.189712524
  8.840106964  -6.205312729 -8.003302574 21.104801178
  8.850107193  -6.393513680 -8.357680321 21.057662964
  8.860107422  -6.598123550 -8.723861694 21.050739288
  8.870107651  -6.818632603 -9.100195885 21.086524963
  8.880107880  -7.054401398 -9.484565735 21.167518616
  8.890108109  -7.304624081 -9.874323845 21.296150208
  8.900108337  -7.568293095 -10.266229630 21.474706650
  8.910108566  -7.844156742 -10.656397820 21.705217361
  8.920108795  -8.130680084 -11.040257454 21.989330292
  8.930109024  -8.426005363 -11.412535667 22.328161240
  8.940109253  -8.727914810 -11.767269135 22.722122192
  8.950109482  -9.033802032 -12.097853661 23.170732498
  8.960109711  -9.340651512 -12.397144318 23.672426224
  8.970109940  -9.645030975 -12.657607079 24.224361420
  8.980110168  -9.943104744 -12.871536255 24.822246552
  8.990110397  -10.230668068 -13.031332970 25.460205078
  9.000110626  -10.503207207 -13.129840851 26.130699158
  9.010110855  -10.755989075 -13.160732269 26.824541092
  9.020111084  -10.984180450 -13.118916512 27.530992508
  9.030111313  -11.182996750 -13.000945091 28.237998962
  9.040111542  -11.347870827 -12.805378914 28.932523727
  9.050111771  -11.474639893 -12.533071518 29.601016998
  9.060112000  -11.559739113 -12.187334061 30.229951859
  9.070112228  -11.600378036 -11.773953438 30.806428909
  9.080112457  -11.594702721 -11.301034927 31.318780899
  9.090112686  -11.541913986 -10.778686523 31.757116318
  9.100112915  -11.442336082 -10.218550682 32.113773346
  9.110113144  -11.297431946 -9.633231163 32.383621216
  9.120113373  -11.109754562 -9.035665512 32.564182281
  9.130113602  -10.882844925 -8.438505173 32.655590057
  9.140113831  -10.621080399 -7.853547096 32.660377502
  9.150114059  -10.329488754 -7.291275024 32.583129883
  9.160114288  -10.013542175 -6.760531425 32.430065155
  9.170114517  -9.678945541 -6.268332958 32.208560944
  9.180114746  -9.331436157 -5.819821835 31.926700592
  9.190114975  -8.976601601 -5.418337822 31.592847824
  9.200115204  -8.619731903 -5.065580368 31.215290070
  9.210115433  -8.265697479 -4.761833191 30.801959991
  9.220115662  -7.918869495 -4.506223202 30.360239029
  9.230115891  -7.583069801 -4.296984673 29.896835327
  9.240116119  -7.261551380 -4.131713390 29.417724609
  9.250116348  -6.957003593 -4.007597446 28.928146362
  9.260116577  -6.671577454 -3.921614408 28.432632446
  9.270116806  -6.406927109 -3.870693207 27.935066223
  9.280117035  -6.164257526 -3.851841211 27.438756943
  9.290117264  -5.944381714 -3.862237930 26.946512222
  9.300117493  -5.747777939 -3.899301291 26.460723877
  9.310117722  -5.574646950 -3.960727453 25.983442307
  9.320117950  -5.424964905 -4.044513226 25.516445160
  9.330118179  -5.298536301 -4.148960590 25.061300278
  9.340118408  -5.195037365 -4.272671223 24.619421005
  9.350118637  -5.114057541 -4.414530754 24.192115784
  9.360118866  -5.055131912 -4.573688030 23.780626297
  9.370119095  -5.017772675 -4.749528885 23.386169434
  9.380119324  -5.001490116 -4.941647530 23.009963989
  9.390119553  -5.005813122 -5.149815559 22.653261185
  9.400119781  -5.030300617 -5.373949528 22.317369461
  9.410120010  -5.074553013 -5.614076614 22.003677368
  9.420120239  -5.138215065 -5.870299339 21.713670731
  9.430120468  -5.220978260 -6.142758369 21.448953629
  9.440120697  -5.322577477 -6.431592941 21.211265564
  9.450120926  -5.442784786 -6.736896992 21.002489090
  9.460121155  -5.581399918 -7.058673382 20.824666977
  9.470121384  -5.738235950 -7.396783352 20.680007935
  9.480121613  -5.913101673 -7.750890732 20.570886612
  9.490121841  -6.105780602 -8.120399475 20.499835968
  9.500122070  -6.316006184 -8.504387856 20.469535828
  9.510122299  -6.543431282 -8.901535034 20.482789993
  9.520122528  -6.787594795 -9.310044289 20.542478561
  9.530122757  -7.047881603 -9.727561951 20.651506424
  9.540122986  -7.323482990 -10.151098251 20.812726974
  9.550123215  -7.613348961 -10.576951027 21.028831482
  9.560123444  -7.916139603 -11.000638008 21.302227020
  9.570123672  -8.230176926 -11.416848183 21.634878159
  9.580123901  -8.553395271 -11.819419861 22.028116226
  9.590124130  -8.883297920 -12.201354027 22.482425690
  9.600124359  -9.216919899 -12.554881096 22.997217178
  9.610124588  -9.550804138 -12.871586800 23.570577621
  9.620124817  -9.880994797 -13.142610550 24.199029922
  9.630125046  -10.203055382 -13.358926773 24.877326965
  9.640125275  -10.512113571 -13.511704445 25.598285675
  9.650125504  -10.802942276 -13.592743874 26.352714539
  9.660125732  -11.070075035 -13.594967842 27.129442215
  9.670125961  -11.307960510 -13.512935638 27.915491104
  9.680126190  -11.511154175 -13.343345642 28.696395874
  9.690126419  -11.674532890 -13.085465431 29.456687927
  9.700126648  -11.793525696 -12.741442680 30.180507660
  9.710126877  -11.864349365 -12.316442490 30.852325439
  9.720127106  -11.884219170 -11.818579674 31.457698822
  9.730127335  -11.851528168 -11.258628845 31.984010696
  9.740127563  -11.765965462 -10.649525642 32.421100616
  9.750127792  -11.628569603 -10.005702019 32.761741638
  9.760128021  -11.441708565 -9.342319489 33.001884460
  9.770128250  -11.208980560 -8.674468040 33.140693665
  9.780128479  -10.935053825 -8.016426086 33.180351257
  9.790128708  -10.625452042 -7.381023407 33.125671387
  9.800128937  -10.286309242 -6.779178143 32.983581543
  9.810129166  -9.924111366 -6.219614029 32.762546539
  9.820129395  -9.545442581 -5.708759308 32.471973419
  9.830129623  -9.156760216 -5.250812531 32.121673584
  9.840129852  -8.764199257 -4.847929001 31.721391678
  9.850130081  -8.373421669 -4.500496864 31.280441284
  9.860130310  -7.989509583 -4.207460403 30.807449341
  9.870130539  -7.616896152 -3.966655970 30.310199738
  9.880130768  -7.259341717 -3.775132418 29.795557022
  9.890130997  -6.919937134 -3.629443169 29.269466400
  9.900131226  -6.601133347 -3.525892258 28.736995697
  9.910131454  -6.304790020 -3.460736752 28.202411652
  9.920131683  -6.032236576 -3.430342674 27.669277191
  9.930131912  -5.784338951 -3.431298733 27.140548706
  9.940132141  -5.561570168 -3.460493803 26.618680954
  9.950132370  -5.364078999 -3.515164852 26.105722427
  9.960132599  -5.191755295 -3.592919588 25.603395462
  9.970132828  -5.044290543 -3.691740990 25.113180161
  9.980133057  -4.921233654 -3.809977531 24.636371613
  9.990133286  -4.822035789 -3.946325064 24.174142838
 10.000133514  -4.746094227 -4.099800587 23.727586746
 10.010133743  -4.692785263 -4.269712448 23.297761917
 10.020133972  -4.661491871 -4.455628395 22.885723114
 10.030134201  -4.651627064 -4.657340527 22.492553711
 10.040134430  -4.662650585 -4.874832630 22.119392395
 10.050134659  -4.694079876 -5.108244896 21.767457962
 10.060134888  -4.745499611 -5.357837200 21.438070297
 10.070135117  -4.816562653 -5.623955250 21.132673264
 10.080135345  -4.906991482 -5.906991482 20.852855682
 10.090135574  -5.016573429 -6.207345009 20.600366592
 10.100135803  -5.145153522 -6.525378704 20.377134323
 10.110136032  -5.292622566 -6.861372471 20.185279846
 10.120136261  -5.458903313 -7.215470314 20.027133942
 10.130136490  -5.643930912 -7.587621212 19.905239105
 10.140136719  -5.847630978 -7.977513790 19.822351456
 10.150136948  -6.069890976 -8.384502411 19.781435013
 10.160137177  -6.310529709 -8.807525635 19.785646439
 10.170137405  -6.569259167 -9.245017052 19.838296890
 10.180137634  -6.845641613 -9.694807053 19.942800522
 10.190137863  -7.139043331 -10.154024124 20.102602005
 10.200138092  -7.448579311 -10.618993759 20.321071625
 10.210138321  -7.773057461 -11.085144997 20.601369858
 10.220138550  -8.110918045 -11.546928406 20.946275711
 10.230138779  -8.460171700 -11.997761726 21.357978821
 10.240139008  -8.818340302 -12.430010796 21.837831497
 10.250139236  -9.182403564 -12.835026741 22.386062622
 10.260139465  -9.548759460 -13.203254700 23.001478195
 10.270139694  -9.913199425 -13.524426460 23.681146622
 10.280139923  -10.270910263 -13.787859917 24.420099258
 10.290140152  -10.616511345 -13.982860565 25.211086273
 10.300140381  -10.944127083 -14.099233627 26.044414520
 10.310140610  -11.247513771 -14.127882004 26.907917023
 10.320140839  -11.520226479 -14.061462402 27.787084579
 10.330141068  -11.755839348 -13.895041466 28.665395737
 10.340141296  -11.948204994 -13.626694679 29.524856567
 10.350141525  -12.091738701 -13.257963181 30.346738815
 10.360141754  -12.181713104 -12.794107437 31.112462997
 10.370141983  -12.214535713 -12.244091034 31.804574966
