 lorenz attractor:
 -6.507457733 -8.126428604 21.90659904
 -6.547932148 -8.205244064 21.89276123
 -6.589365005 -8.284705162 21.88112831
 -6.631748676 -8.364791870 21.87173080
 -6.675074577 -8.445483208 21.86460304
 -6.719334602 -8.526755333 21.85977554
 -6.764520168 -8.608584404 21.85727882
 -6.810621738 -8.690944672 21.85714531
 -6.857629776 -8.773809433 21.85940742
 -6.905534267 -8.857150078 21.86409760
 -6.954324722 -8.940936089 21.87124443
 -7.003990173 -9.025136948 21.88088226
 -7.054518700 -9.109719276 21.89303970
 -7.105898857 -9.194648743 21.90774727
 -7.158117771 -9.279889107 21.92503548
 -7.211162090 -9.365402222 21.94493484
 -7.265017986 -9.451148987 21.96747398
 -7.319671154 -9.537087440 21.99268150
 -7.375106335 -9.623173714 22.02058411
 -7.431307793 -9.709362984 22.05121040
 -7.488259315 -9.795607567 22.08458519
 -7.545943260 -9.881858826 22.12073517
 -7.604341030 -9.968065262 22.15968323
 -7.663434029 -10.05417442 22.20145416
 -7.723202705 -10.14013100 22.24606895
 -7.783626080 -10.22587776 22.29354668
 -7.844682217 -10.31135559 22.34390831
 -7.906349182 -10.39650249 22.39717293
 -7.968603134 -10.48125648 22.45335388
 -8.031419754 -10.56555080 22.51246643
 -8.094773293 -10.64931870 22.57452393
 -8.158637047 -10.73249054 22.63953590
 -8.222983360 -10.81499481 22.70751190
 -8.287783623 -10.89675713 22.77845764
 -8.353008270 -10.97770309 22.85237694
 -8.418625832 -11.05775452 22.92926979
 -8.484603882 -11.13683128 23.00913620
 -8.550909996 -11.21485329 23.09197044
 -8.617508888 -11.29173660 23.17776680
 -8.684364319 -11.36739635 23.26651573
 -8.751440048 -11.44174576 23.35820198
 -8.818697929 -11.51469707 23.45281029
 -8.886097908 -11.58616066 23.55031967
 -8.953599930 -11.65604591 23.65070724
 -9.021161079 -11.72426033 23.75394440
 -9.088738441 -11.79071045 23.86000061
 -9.156288147 -11.85530186 23.96884155
 -9.223763466 -11.91794014 24.08042526
 -9.291117668 -11.97852802 24.19470978
 -9.358303070 -12.03697014 24.31164742
 -9.425270081 -12.09316921 24.43118286
 -9.491967201 -12.14702892 24.55326080
 -9.558343887 -12.19845200 24.67782021
 -9.624346733 -12.24734211 24.80479431
 -9.689921379 -12.29360294 24.93411064
 -9.755013466 -12.33713913 25.06569290
 -9.819566727 -12.37785721 25.19946098
 -9.883523941 -12.41566277 25.33532715
 -9.946826935 -12.45046425 25.47320175
 -10.00941753 -12.48217201 25.61298752
 -10.07123661 -12.51069832 25.75458336
 -10.13222313 -12.53595734 25.89788246
 -10.19231606 -12.55786514 26.04277229
 -10.25145435 -12.57634258 26.18913841
 -10.30957699 -12.59131145 26.33685875
 -10.36662006 -12.60269928 26.48580742
 -10.42252159 -12.61043549 26.63585472
 -10.47721958 -12.61445427 26.78686333
 -10.53065014 -12.61469364 26.93869591
 -10.58275127 -12.61109734 27.09120750
 -10.63346004 -12.60361385 27.24424934
 -10.68271351 -12.59219551 27.39767075
 -10.73045063 -12.57680130 27.55131721
 -10.77660942 -12.55739594 27.70502853
 -10.82112885 -12.53394985 27.85864449
 -10.86394978 -12.50643921 28.01199913
 -10.90501213 -12.47484684 28.16492653
 -10.94425774 -12.43916321 28.31725693
 -10.98163033 -12.39938450 28.46881866
 -11.01707458 -12.35551548 28.61944008
 -11.05053520 -12.30756569 28.76894760
 -11.08196068 -12.25555325 28.91716766
 -11.11130047 -12.19950390 29.06392479
 -11.13850594 -12.13945103 29.20904541
 -11.16352940 -12.07543468 29.35235596
 -11.18632698 -12.00750351 29.49368477
 -11.20685673 -11.93571281 29.63286018
 -11.22507858 -11.86012554 29.76971245
 -11.24095440 -11.78081226 29.90407562
 -11.25445080 -11.69785118 30.03578377
 -11.26553535 -11.61132717 30.16467667
 -11.27418041 -11.52133369 30.29059792
 -11.28035927 -11.42796898 30.41339493
 -11.28404999 -11.33133888 30.53291702
 -11.28523254 -11.23155689 30.64902306
 -11.28389072 -11.12874126 30.76157379
 -11.28001213 -11.02301598 30.87043571
 -11.27358723 -10.91451168 30.97548294
 -11.26461029 -10.80336475 31.07659340
 -11.25307941 -10.68971443 31.17365456
 -11.23899555 -10.57370663 31.26656151
 -11.22236347 -10.45549011 31.35521317
 -11.20319176 -10.33521748 31.43951607
 -11.18149281 -10.21304512 31.51938820
 -11.15728188 -10.08913231 31.59475136
 -11.13057804 -9.963640213 31.66553879
 -11.10140419 -9.836731911 31.73168755
 -11.06978703 -9.708572388 31.79314613
 -11.03575706 -9.579327583 31.84987068
 -10.99934673 -9.449163437 31.90182686
 -10.96059227 -9.318246841 31.94898415
 -10.91953373 -9.186742783 31.99132538
 -10.87621403 -9.054817200 32.02883911
 -10.83067894 -8.922634125 32.06151962
 -10.78297806 -8.790354729 32.08937073
 -10.73316288 -8.658140182 32.11240768
 -10.68128777 -8.526146889 32.13064957
 -10.62740898 -8.394530296 32.14411926
 -10.57158661 -8.263441086 32.15285492
 -10.51388264 -8.133027077 32.15689850
 -10.45436096 -8.003431320 32.15629196
 -10.39308739 -7.874794483 32.15109253
 -10.33012962 -7.747251034 32.14136124
 -10.26555729 -7.620930672 32.12715912
 -10.19944191 -7.495959282 32.10856247
 -10.13185501 -7.372456551 32.08564377
 -10.06287003 -7.250537395 32.05847931
 -9.992561340 -7.130311012 32.02716064
 -9.921005249 -7.011880875 31.99177170
 -9.848277092 -6.895345211 31.95240593
 -9.774454117 -6.780796051 31.90915871
 -9.699612617 -6.668319225 31.86212730
 -9.623829842 -6.557995796 31.81141281
 -9.547183990 -6.449899673 31.75712013
 -9.469752312 -6.344099998 31.69935226
 -9.391611099 -6.240659714 31.63821602
 -9.312837601 -6.139636517 31.57382011
 -9.233507156 -6.041081429 31.50627136
 -9.153696060 -5.945040703 31.43568039
 -9.073479652 -5.851555347 31.36215782
 -8.992931366 -5.760660172 31.28581238
 -8.912124634 -5.672385693 31.20675278
 -8.831130981 -5.586757183 31.12508965
 -8.750021935 -5.503795147 31.04093170
 -8.668866158 -5.423515320 30.95438766
 -8.587732315 -5.345928669 30.86556435
 -8.506687164 -5.271041870 30.77456665
 -8.425796509 -5.198858261 30.68150139
 -8.345123291 -5.129376888 30.58646965
 -8.264729500 -5.062592506 30.48957253
 -8.184676170 -4.998497009 30.39091110
 -8.105021477 -4.937078476 30.29058266
 -8.025822639 -4.878322601 30.18868256
 -7.947134972 -4.822211742 30.08530617
 -7.869011879 -4.768725872 29.98054504
 -7.791504860 -4.717841625 29.87448692
 -7.714663506 -4.669534206 29.76722145
 -7.638535500 -4.623776436 29.65883255
 -7.563166618 -4.580539227 29.54940414
 -7.488600731 -4.539792061 29.43901634
 -7.414880753 -4.501502037 29.32774734
 -7.342046261 -4.465635777 29.21567345
 -7.270135880 -4.432157993 29.10286903
 -7.199186325 -4.401032448 28.98940659
 -7.129232407 -4.372222424 28.87535286
 -7.060307026 -4.345690250 28.76077652
 -6.992441654 -4.321397781 28.64574242
 -6.925665379 -4.299305916 28.53031349
 -6.860006332 -4.279375553 28.41455078
 -6.795490742 -4.261567593 28.29851151
 -6.732142448 -4.245842457 28.18225288
 -6.669984818 -4.232160568 28.06583023
 -6.609039307 -4.220482349 27.94929504
 -6.549325466 -4.210768700 27.83269882
 -6.490861416 -4.202980995 27.71609116
 -6.433664322 -4.197080612 27.59951973
 -6.377749920 -4.193029404 27.48303032
 -6.323132038 -4.190789700 27.36666489
 -6.269823551 -4.190324306 27.25046730
 -6.217835903 -4.191596985 27.13447952
 -6.167180061 -4.194571972 27.01873970
 -6.117865086 -4.199214458 26.90328598
 -6.069898605 -4.205490112 26.78815651
 -6.023288250 -4.213366032 26.67338562
 -5.978040218 -4.222808838 26.55900955
 -5.934159279 -4.233787537 26.44506073
 -5.891650200 -4.246271133 26.33156967
 -5.850515842 -4.260230064 26.21856880
 -5.810758591 -4.275635242 26.10609055
 -5.772380352 -4.292459011 25.99416161
 -5.735382080 -4.310674191 25.88281059
 -5.699764252 -4.330254555 25.77206612
 -5.665526390 -4.351175785 25.66195679
 -5.632667542 -4.373413563 25.55250549
 -5.601186275 -4.396945000 25.44374084
 -5.571080208 -4.421747684 25.33568573
 -5.542346954 -4.447801113 25.22836685
 -5.514983177 -4.475084782 25.12180519
 -5.488985538 -4.503580093 25.01602745
 -5.464350224 -4.533268452 24.91105461
 -5.441073418 -4.564133167 24.80690956
 -5.419149876 -4.596157551 24.70361519
 -5.398574829 -4.629326344 24.60119247
 -5.379343510 -4.663624763 24.49966431
 -5.361450672 -4.699039459 24.39905167
 -5.344890594 -4.735557556 24.29937553
 -5.329657078 -4.773167133 24.20065689
 -5.315744877 -4.811857224 24.10291672
 -5.303147793 -4.851617336 24.00617790
 -5.291859627 -4.892437935 23.91045952
 -5.281874180 -4.934309959 23.81578255
 -5.273185253 -4.977225304 23.72216606
 -5.265786171 -5.021176815 23.62963295
 -5.259670734 -5.066157341 23.53820229
 -5.254832745 -5.112160683 23.44789696
 -5.251266003 -5.159181595 23.35873604
 -5.248963833 -5.207214832 23.27074242
 -5.247920036 -5.256256104 23.18393517
 -5.248128414 -5.306301117 23.09833717
 -5.249582767 -5.357346535 23.01396942
 -5.252276897 -5.409389496 22.93085289
 -5.256204605 -5.462427616 22.84901047
 -5.261360168 -5.516458035 22.76846313
 -5.267737389 -5.571479321 22.68923378
 -5.275331020 -5.627490044 22.61134529
 -5.284134865 -5.684488773 22.53482056
 -5.294143677 -5.742474556 22.45968246
 -5.305351734 -5.801446438 22.38595581
 -5.317754269 -5.861403942 22.31366348
 -5.331345558 -5.922346592 22.24283028
 -5.346120358 -5.984274387 22.17347908
 -5.362074375 -6.047186852 22.10563660
 -5.379202366 -6.111083984 22.03932953
 -5.397499561 -6.175965309 21.97458267
 -5.416961193 -6.241830826 21.91142273
 -5.437582970 -6.308680058 21.84987640
 -5.459360600 -6.376513004 21.78997040
 -5.482289314 -6.445328712 21.73173332
 -5.506365299 -6.515126705 21.67519379
 -5.531584263 -6.585905552 21.62037849
 -5.557942390 -6.657664299 21.56731796
 -5.585435390 -6.730401516 21.51604271
 -5.614059448 -6.804114819 21.46658325
 -5.643810749 -6.878801823 21.41897011
 -5.674685478 -6.954460144 21.37323380
 -5.706679821 -7.031085968 21.32940674
 -5.739789963 -7.108675480 21.28752136
 -5.774012089 -7.187224388 21.24761009
 -5.809342384 -7.266727448 21.20970726
 -5.845777035 -7.347178459 21.17384720
 -5.883312225 -7.428570747 21.14006233
 -5.921943665 -7.510897160 21.10839081
 -5.961667538 -7.594149113 21.07886505
 -6.002479553 -7.678317547 21.05152321
 -6.044375420 -7.763391972 21.02640152
 -6.087350845 -7.849360943 21.00353813
 -6.131401062 -7.936212540 20.98296928
 -6.176521301 -8.023932457 20.96473312
 -6.222706795 -8.112505913 20.94886780
 -6.269951820 -8.201917648 20.93541336
 -6.318251133 -8.292149544 20.92440796
 -6.367598534 -8.383182526 20.91589165
 -6.417988300 -8.474996567 20.90990448
 -6.469413280 -8.567569733 20.90648651
 -6.521867275 -8.660878181 20.90567780
 -6.575342655 -8.754896164 20.90752029
 -6.629831314 -8.849597931 20.91205215
 -6.685325623 -8.944953918 20.91931725
 -6.741816521 -9.040933609 20.92935562
 -6.799294472 -9.137503624 20.94220734
 -6.857749939 -9.234629631 20.95791435
 -6.917171955 -9.332275391 20.97651672
 -6.977549553 -9.430400848 20.99805641
 -7.038870811 -9.528965950 21.02257156
 -7.101123333 -9.627926826 21.05010414
 -7.164293289 -9.727236748 21.08069229
 -7.228366852 -9.826848984 21.11437607
 -7.293328762 -9.926711082 21.15119362
 -7.359163284 -10.02677059 21.19118309
 -7.425853252 -10.12697124 21.23438072
 -7.493381023 -10.22725487 21.28082085
 -7.561728001 -10.32756042 21.33053970
 -7.630873680 -10.42782307 21.38357162
 -7.700797558 -10.52797604 21.43994713
 -7.771477222 -10.62795067 21.49969864
 -7.842888832 -10.72767353 21.56285477
 -7.915008545 -10.82706928 21.62944221
 -7.987810135 -10.92605877 21.69948769
 -8.061265945 -11.02456188 21.77301216
 -8.135348320 -11.12249374 21.85003853
 -8.210026741 -11.21976757 21.93058586
 -8.285270691 -11.31629372 22.01466751
 -8.361045837 -11.41197777 22.10229874
 -8.437318802 -11.50672531 22.19349098
 -8.514054298 -11.60043716 22.28824997
 -8.591214180 -11.69301128 22.38657761
 -8.668759346 -11.78434372 22.48847580
 -8.746648788 -11.87432766 22.59394264
 -8.824840546 -11.96285439 22.70296860
 -8.903290749 -12.04981136 22.81554031
 -8.981953621 -12.13508415 22.93164444
 -9.060781479 -12.21855545 23.05125809
 -9.139725685 -12.30010796 23.17435646
 -9.218735695 -12.37962055 23.30090904
 -9.297758102 -12.45697021 23.43088150
 -9.376738548 -12.53203392 23.56422997
 -9.455620766 -12.60468674 23.70090866
 -9.534347534 -12.67480183 23.84086609
 -9.612858772 -12.74225140 23.98404121
 -9.691093445 -12.80690765 24.13037109
 -9.768988609 -12.86864281 24.27978516
 -9.846480370 -12.92732811 24.43220329
 -9.923501968 -12.98283577 24.58754349
 -9.999985695 -13.03503704 24.74571419
 -10.07586193 -13.08380604 24.90661812
 -10.15106010 -13.12901783 25.07015038
 -10.22550869 -13.17054844 25.23620033
 -10.29913425 -13.20827484 25.40464783
 -10.37186241 -13.24207878 25.57536888
 -10.44361782 -13.27184391 25.74822807
 -10.51432323 -13.29745579 25.92308807
 -10.58390141 -13.31880569 26.09980202
 -10.65227413 -13.33578777 26.27821541
 -10.71936226 -13.34830093 26.45816803
 -10.78508568 -13.35624886 26.63949394
 -10.84936523 -13.35954094 26.82201767
 -10.91211987 -13.35809326 27.00555992
 -10.97326946 -13.35182667 27.18993568
 -11.03273296 -13.34066963 27.37495232
 -11.09043121 -13.32455826 27.56041336
 -11.14628410 -13.30343533 27.74611473
 -11.20021248 -13.27725124 27.93185043
 -11.25213814 -13.24596596 28.11740875
 -11.30198383 -13.20954800 28.30257225
 -11.34967327 -13.16797543 28.48712349
 -11.39513111 -13.12123394 28.67083931
 -11.43828392 -13.06931973 28.85349655
 -11.47906017 -13.01224041 29.03486633
 -11.51738930 -12.95001125 29.21472168
 -11.55320454 -12.88265991 29.39283180
 -11.58644104 -12.81022453 29.56896973
 -11.61703587 -12.73275185 29.74290466
 -11.64492893 -12.65030193 29.91441154
 -11.67006302 -12.56294346 30.08326149
 -11.69238472 -12.47075653 30.24923134
 -11.71184444 -12.37383270 30.41210175
 -11.72839451 -12.27227306 30.57165527
 -11.74199104 -12.16618919 30.72768021
 -11.75259590 -12.05570316 30.87996674
 -11.76017380 -11.94094658 31.02831459
 -11.76469326 -11.82206059 31.17252731
 -11.76612759 -11.69919586 31.31241798
 -11.76445389 -11.57251167 31.44780350
 -11.75965500 -11.44217682 31.57851219
 -11.75171852 -11.30836582 31.70437813
 -11.74063492 -11.17126274 31.82524681
 -11.72640038 -11.03105736 31.94097328
 -11.70901680 -10.88794613 32.05141830
 -11.68848991 -10.74213123 32.15645981
 -11.66483116 -10.59381866 32.25598145
 -11.63805580 -10.44322109 32.34988022
 -11.60818481 -10.29055309 32.43806076
 -11.57524395 -10.13603210 32.52044296
 -11.53926373 -9.979879379 32.59695816
 -11.50027943 -9.822316170 32.66754532
 -11.45833015 -9.663565636 32.73215866
 -11.41346073 -9.503849983 32.79076385
 -11.36572075 -9.343392372 32.84333801
 -11.31516266 -9.182414055 32.88986969
 -11.26184368 -9.021133423 32.93035507
 -11.20582581 -8.859767914 32.96480560
 -11.14717484 -8.698532104 32.99324417
 -11.08595848 -8.537633896 33.01569748
 -11.02225018 -8.377280235 33.03221130
 -10.95612621 -8.217671394 33.04283905
 -10.88766479 -8.059001923 33.04763794
 -10.81694794 -7.901462078 33.04668045
 -10.74406052 -7.745234013 33.04004288
 -10.66909027 -7.590494633 33.02781296
 -10.59212494 -7.437412739 33.01008606
 -10.51325703 -7.286150455 32.98696518
 -10.43257904 -7.136861801 32.95855331
 -10.35018635 -6.989693642 32.92496872
 -10.26617432 -6.844783783 32.88632965
 -10.18063927 -6.702261925 32.84276199
 -10.09367943 -6.562250137 32.79439163
 -10.00539398 -6.424861908 32.74135590
 -9.915880203 -6.290202141 32.68378830
 -9.825238228 -6.158367157 32.62182999
 -9.733566284 -6.029444695 32.55561829
 -9.640963554 -5.903514862 32.48530197
 -9.547527313 -5.780649662 32.41102219
 -9.453355789 -5.660912037 32.33292770
 -9.358544350 -5.544357777 32.25115967
 -9.263189316 -5.431035042 32.16587067
 -9.167385101 -5.320984364 32.07720184
 -9.071225166 -5.214238644 31.98530197
 -8.974800110 -5.110824108 31.89031601
 -8.878200531 -5.010759830 31.79238510
 -8.781514168 -4.914059162 31.69165230
 -8.684827805 -4.820728302 31.58825684
 -8.588225365 -4.730768204 31.48233604
 -8.491788864 -4.644173622 31.37402534
 -8.395598412 -4.560934544 31.26345825
 -8.299732208 -4.481035709 31.15076447
 -8.204264641 -4.404457092 31.03607178
 -8.109269142 -4.331173897 30.91950226
 -8.014816284 -4.261158466 30.80117798
 -7.920974731 -4.194378376 30.68121719
 -7.827809811 -4.130797863 30.55973434
 -7.735384464 -4.070378304 30.43684006
 -7.643759251 -4.013077736 30.31264305
 -7.552992344 -3.958851814 30.18724632
 -7.463139057 -3.907654047 30.06075096
 -7.374251842 -3.859435797 29.93325424
 -7.286381245 -3.814146519 29.80484962
 -7.199575424 -3.771733999 29.67562866
 -7.113879204 -3.732145071 29.54567909
 -7.029335976 -3.695325375 29.41508293
 -6.945985794 -3.661219358 29.28392220
 -6.863866806 -3.629770994 29.15227318
 -6.783014297 -3.600924015 29.02021027
 -6.703462124 -3.574621439 28.88780594
 -6.625241280 -3.550806522 28.75512695
 -6.548380375 -3.529422283 28.62223816
 -6.472906590 -3.510412216 28.48920250
 -6.398844242 -3.493719816 28.35608101
 -6.326216221 -3.479289293 28.22292900
 -6.255043030 -3.467065334 28.08980370
 -6.185343742 -3.456993341 27.95675468
 -6.117135048 -3.449019670 27.82383347
 -6.050432205 -3.443091154 27.69108582
 -5.985248566 -3.439156055 27.55855942
 -5.921596050 -3.437163591 27.42629623
 -5.859485149 -3.437063694 27.29433823
 -5.798924446 -3.438807964 27.16272545
 -5.739921570 -3.442349195 27.03149414
 -5.682482243 -3.447641134 26.90068054
 -5.626611233 -3.454639196 26.77032089
 -5.572311878 -3.463299990 26.64044762
 -5.519586563 -3.473581314 26.51109123
 -5.468436241 -3.485442877 26.38228226
 -5.418861389 -3.498845339 26.25404930
 -5.370861053 -3.513750792 26.12642097
 -5.324433327 -3.530123234 25.99942398
 -5.279575348 -3.547927856 25.87308502
 -5.236284256 -3.567131042 25.74742699
 -5.194555283 -3.587701082 25.62247467
 -5.154384136 -3.609607220 25.49824905
 -5.115764618 -3.632820606 25.37477493
 -5.078691006 -3.657313585 25.25207138
 -5.043156624 -3.683059931 25.13015938
 -5.009154320 -3.710034847 25.00905991
 -4.976676464 -3.738214970 24.88879395
 -4.945714951 -3.767578125 24.76937866
 -4.916261673 -3.798103571 24.65083313
 -4.888307571 -3.829771757 24.53317451
 -4.861844063 -3.862564564 24.41642189
 -4.836862087 -3.896465063 24.30059433
 -4.813352108 -3.931457758 24.18570709
 -4.791304588 -3.967527866 24.07177734
 -4.770709991 -4.004662514 23.95882225
 -4.751558781 -4.042849064 23.84685898
 -4.733840942 -4.082076550 23.73590469
 -4.717546940 -4.122335434 23.62597466
 -4.702666759 -4.163616180 23.51708603
 -4.689190388 -4.205911160 23.40925598
 -4.677108288 -4.249213696 23.30249977
 -4.666410923 -4.293517590 23.19683456
 -4.657088757 -4.338817596 23.09227753
 -4.649131775 -4.385109901 22.98884392
 -4.642531395 -4.432391167 22.88655281
 -4.637278080 -4.480658531 22.78541946
 -4.633362770 -4.529910564 22.68546104
 -4.630776405 -4.580146313 22.58669662
 -4.629510880 -4.631365299 22.48914337
 -4.629557133 -4.683568478 22.39281845
 -4.630907536 -4.736756325 22.29774094
 -4.633553982 -4.790931225 22.20392799
 -4.637488365 -4.846095085 22.11139870
 -4.642703533 -4.902250767 22.02017403
 -4.649192333 -4.959401608 21.93027115
 -4.656947613 -5.017551422 21.84171295
 -4.665962696 -5.076704502 21.75451851
 -4.676231384 -5.136865616 21.66870689
 -4.687747002 -5.198040009 21.58430099
 -4.700504303 -5.260232925 21.50132370
 -4.714497566 -5.323450089 21.41979599
 -4.729721546 -5.387697220 21.33974075
 -4.746170998 -5.452980995 21.26118088
 -4.763841152 -5.519307613 21.18414116
 -4.782727718 -5.586683273 21.10864639
 -4.802826405 -5.655115128 21.03472137
 -4.824133396 -5.724609852 20.96239090
 -4.846645355 -5.795174122 20.89168167
 -4.870358467 -5.866815090 20.82262230
 -4.895269871 -5.939538956 20.75523949
 -4.921376705 -6.013352871 20.68955994
 -4.948676109 -6.088263035 20.62561417
 -4.977165699 -6.164276123 20.56343269
 -5.006843567 -6.241397858 20.50304413
 -5.037707329 -6.319634438 20.44448090
 -5.069755554 -6.398991585 20.38777542
 -5.102986336 -6.479474545 20.33296013
 -5.137398720 -6.561088085 20.28006935
 -5.172990799 -6.643836498 20.22913551
 -5.209762096 -6.727723598 20.18019676
 -5.247711182 -6.812752724 20.13328743
 -5.286837101 -6.898926258 20.08844376
 -5.327139378 -6.986246586 20.04570389
 -5.368617058 -7.074715137 20.00510788
 -5.411269665 -7.164331913 19.96669388
 -5.455096245 -7.255096912 19.93050385
 -5.500096321 -7.347008705 19.89657784
 -5.546268940 -7.440065384 19.86495781
 -5.593613625 -7.534263134 19.83568573
 -5.642129898 -7.629597664 19.80880737
 -5.691816807 -7.726063251 19.78436661
 -5.742672920 -7.823652744 19.76240921
 -5.794697285 -7.922358036 19.74298096
 -5.847888947 -8.022169113 19.72612953
 -5.902245998 -8.123075485 19.71190453
 -5.957766533 -8.225063324 19.70035362
 -6.014449120 -8.328119278 19.69152451
 -6.072290897 -8.432226181 19.68547058
 -6.131289482 -8.537365913 19.68224144
 -6.191441536 -8.643519402 19.68188858
 -6.252743721 -8.750663757 19.68446541
 -6.315191746 -8.858774185 19.69002533
 -6.378781319 -8.967824936 19.69861984
 -6.443507195 -9.077787399 19.71030426
 -6.509364128 -9.188630104 19.72513390
 -6.576345921 -9.300318718 19.74316406
 -6.644445419 -9.412817001 19.76444817
 -6.713654518 -9.526086807 19.78904343
 -6.783965111 -9.640085220 19.81700325
 -6.855368137 -9.754768372 19.84838486
 -6.927853107 -9.870087624 19.88324356
 -7.001409054 -9.985991478 19.92163467
 -7.076023579 -10.10242653 19.96361351
 -7.151683807 -10.21933460 20.00923538
 -7.228374958 -10.33665466 20.05855370
 -7.306081772 -10.45432281 20.11162376
 -7.384787560 -10.57226944 20.16849709
 -7.464474678 -10.69042397 20.22922516
 -7.545123577 -10.80871010 20.29385948
 -7.626713276 -10.92704773 20.36244965
 -7.709221840 -11.04535389 20.43504333
 -7.792624950 -11.16353989 20.51168823
 -7.876897812 -11.28151512 20.59242630
 -7.962013245 -11.39918327 20.67730141
 -8.047942162 -11.51644421 20.76635361
 -8.134654999 -11.63319302 20.85962105
 -8.222118378 -11.74932098 20.95713615
 -8.310298920 -11.86471558 21.05893326
 -8.399159431 -11.97925949 21.16503906
 -8.488661766 -12.09283161 21.27547836
 -8.578765869 -12.20530510 21.39027214
 -8.669429779 -12.31655025 21.50943565
 -8.760607719 -12.42643261 21.63298225
 -8.852252960 -12.53481388 21.76091957
 -8.944316864 -12.64155197 21.89324951
 -9.036747932 -12.74650002 22.02997017
 -9.129491806 -12.84950829 22.17107010
 -9.222492218 -12.95042229 22.31653595
 -9.315690041 -13.04908562 22.46634674
 -9.409025192 -13.14533710 22.62047386
 -9.502432823 -13.23901367 22.77888298
 -9.595847130 -13.32994938 22.94153023
 -9.689199448 -13.41797543 23.10836792
 -9.782419205 -13.50292015 23.27933502
 -9.875432014 -13.58461189 23.45436668
 -9.968161583 -13.66287518 23.63338852
 -10.06052971 -13.73753548 23.81631660
 -10.15245438 -13.80841637 24.00305748
 -10.24385357 -13.87534237 24.19351006
 -10.33464050 -13.93813705 24.38756180
 -10.42472839 -13.99662495 24.58509254
 -10.51402569 -14.05063248 24.78596878
 -10.60244083 -14.09998703 24.99005127
 -10.68987942 -14.14451885 25.19718742
 -10.77624512 -14.18406200 25.40721512
 -10.86144066 -14.21845341 25.61996078
 -10.94536591 -14.24753380 25.83524323
 -11.02791977 -14.27114964 26.05286980
 -11.10900021 -14.28915405 26.27263641
 -11.18850422 -14.30140400 26.49433136
 -11.26632690 -14.30776596 26.71773148
 -11.34236336 -14.30811310 26.94260406
 -11.41650677 -14.30232620 27.16870689
 -11.48865223 -14.29029655 27.39578819
 -11.55869293 -14.27192497 27.62359047
 -11.62652397 -14.24712181 27.85184479
 -11.69203854 -14.21581078 28.08027649
 -11.75513268 -14.17792511 28.30860329
 -11.81570244 -14.13341141 28.53653717
 -11.87364483 -14.08222866 28.76378441
 -11.92885971 -14.02435112 28.99004364
 -11.98124695 -13.95976543 29.21501350
 -12.03071022 -13.88847256 29.43838501
 -12.07715416 -13.81048965 29.65984917
 -12.12048721 -13.72584820 29.87909508
 -12.16062164 -13.63459492 30.09581184
 -12.19747066 -13.53679276 30.30968666
 -12.23095417 -13.43251991 30.52040863
 -12.26099300 -13.32187080 30.72767067
 -12.28751469 -13.20495605 30.93116760
 -12.31045055 -13.08190155 31.13059998
 -12.32973671 -12.95284939 31.32567215
 -12.34531498 -12.81795597 31.51609802
 -12.35713100 -12.67739296 31.70159531
 -12.36513710 -12.53134632 31.88189125
 -12.36929226 -12.38001728 32.05672455
 -12.36956024 -12.22362041 32.22584152
 -12.36591148 -12.06238174 32.38900375
 -12.35832310 -11.89654064 32.54598236
 -12.34677887 -11.72634792 32.69656372
 -12.33126831 -11.55206299 32.84054184
 -12.31178856 -11.37395763 32.97773361
 -12.28834248 -11.19231033 33.10796738
 -12.26094151 -11.00740814 33.23108673
 -12.22960281 -10.81954479 33.34695053
 -12.19435120 -10.62901783 33.45543289
 -12.15521812 -10.43613148 33.55643082
 -12.11224079 -10.24119186 33.64985657
 -12.06546497 -10.04450798 33.73563385
 -12.01494122 -9.846388817 33.81370926
 -11.96072769 -9.647144318 33.88404465
 -11.90288830 -9.447082520 33.94661713
 -11.84149361 -9.246509552 34.00142670
 -11.77661896 -9.045728683 34.04848099
 -11.70834637 -8.845037460 34.08781052
 -11.63676357 -8.644729614 34.11946106
 -11.56196308 -8.445091248 34.14348984
 -11.48404121 -8.246401787 34.15996933
 -11.40310001 -8.048932076 34.16899109
 -11.31924629 -7.852945805 34.17065430
 -11.23258877 -7.658695698 34.16507339
 -11.14324188 -7.466424465 34.15237427
 -11.05132103 -7.276364803 34.13269043
 -10.95694733 -7.088737965 34.10617447
 -10.86024189 -6.903753757 34.07297897
 -10.76132965 -6.721609116 34.03326797
 -10.66033649 -6.542490005 33.98721313
 -10.55739021 -6.366569519 33.93499374
 -10.45261955 -6.194007874 33.87679672
 -10.34615421 -6.024952888 33.81280899
 -10.23812389 -5.859539986 33.74322891
 -10.12865925 -5.697891235 33.66825104
 -10.01788998 -5.540117264 33.58807755
 -9.905945778 -5.386315346 33.50290680
 -9.792955399 -5.236570835 33.41294479
 -9.679045677 -5.090957642 33.31839371
 -9.564343452 -4.949537754 33.21945953
 -9.448973656 -4.812362194 33.11634445
 -9.333058357 -4.679471016 33.00924683
 -9.216718674 -4.550893307 32.89836884
 -9.100072861 -4.426649094 32.78390884
 -8.983237267 -4.306747437 32.66605759
 -8.866325378 -4.191189766 32.54500580
 -8.749446869 -4.079967976 32.42094040
 -8.632709503 -3.973066092 32.29404449
 -8.516218185 -3.870460272 32.16449738
 -8.400074005 -3.772119761 32.03247070
 -8.284375191 -3.678006887 31.89813614
 -8.169216156 -3.588077784 31.76165771
